original_text,text,character,sentiment,confidence
replying iremomlifestyle zayne brave little sunshine moment discovered zaynes condition gofundme donations planning trip across world countless prayersand love moment nothing short miracle wont lie editing vlog tears watching baby go something big brave seeing far weve come together overwhelming beautiful way isnt story together youve held hands every step youve prayed us cried us hoped us today zayne went surgery today hope grace walked theater thank showing us thank loving boy vlog raw emotional full gratitude entire team jyotirmayeyeclinic thank best son thank receiving us guiding us thank care support showed us knew zayne safe didnt disappoint im glad choose clinic zayzaynestrongsnystagmusawarenesssnystagmussurgerybalbinobabyeeyemusclesurgerysnystagmusbalbinobabypfypviralbalbinismawarenessbalbinismommomlifeagratefulheartrsurgerydayhankyoujesus,replying iremomlifestyle zayne brave little sunshine moment discovered zaynes condition gofundme donations planning trip across world countless prayersand love moment nothing short miracle wont lie editing vlog tears watching baby go something big brave seeing far weve come together overwhelming beautiful way isnt story together youve held hands every step youve prayed us cried us hoped us today zayne went surgery today hope grace walked theater thank showing us thank loving boy vlog raw emotional full gratitude entire team jyotirmayeyeclinic thank best son thank receiving us guiding us thank care support showed us knew zayne safe didnt disappoint im glad choose clinic zayzaynestrongsnystagmusawarenesssnystagmussurgerybalbinobabyeeyemusclesurgerysnystagmusbalbinobabypfypviralbalbinismawarenessbalbinismommomlifeagratefulheartrsurgerydayhankyoujesus,Zayne,POSITIVE,0.9977890253067017
zaynmalik zayn onedirection zquad,zaynmalik zayn onedirection zquad,Zayne,POSITIVE,0.8156054615974426
subaru subaru rezero anime edit,subaru subaru rezero anime edit,Zayne,NEGATIVE,0.9928787350654602
card precious already zayne loveanddeepspaceedit loveanddeepspace fyp,card precious already zayne loveanddeepspaceedit loveanddeepspace fyp,Zayne,POSITIVE,0.897270143032074
act fool loveanddeepspace zayne zayneloveanddeepspace viral fyp foryoupage tiktokviral zayn,act fool loveanddeepspace zayne zayneloveanddeepspace viral fyp foryoupage tiktokviral zayn,Zayne,NEGATIVE,0.9901774525642395
date zayne zayne kkilw loveanddeepspace,date zayne zayne kkilw loveanddeepspace,Zayne,POSITIVE,0.9811810255050659
zayne loveanddeepspace,zayne loveanddeepspace,Zayne,POSITIVE,0.6700254678726196
marry zayne asian household happy fyp foryoupage zayne zayneloveanddeepspace loveanddeepspace desi gaming otome,marry zayne asian household happy fyp foryoupage zayne zayneloveanddeepspace loveanddeepspace desi gaming otome,Zayne,POSITIVE,0.9685745239257812
astra jealous love ac stellslonso loveanddeepspace loveanddeepspaceedit lnd zayne zayneloveanddeepspace otome otomegame,astra jealous love ac stellslonso loveanddeepspace loveanddeepspaceedit lnd zayne zayneloveanddeepspace otome otomegame,Zayne,NEGATIVE,0.9652194380760193
ohhh zayne put right call doctor zayne loveanddeepspace loveanddeepspacecharacters z4ynekisser,ohhh zayne put right call doctor zayne loveanddeepspace loveanddeepspacecharacters z4ynekisser,Zayne,NEGATIVE,0.726302981376648
bruh explain zayne caleb sylus loveanddeepspace,bruh explain zayne caleb sylus loveanddeepspace,Zayne,NEGATIVE,0.8848388195037842
zayne couple core part loveanddeepspace loveanddeepspaceedit zayne loveanddeepspacezayne zaynecouplecore,zayne couple core part loveanddeepspace loveanddeepspaceedit zayne loveanddeepspacezayne zaynecouplecore,Zayne,POSITIVE,0.9694949984550476
iconnnn zaynmalik,iconnnn zaynmalik,Zayne,POSITIVE,0.9627208113670349
zayn malik look like perfect side profile zaynmalik makeover growup makeup sideprofile perfectface trending,zayn malik look like perfect side profile zaynmalik makeover growup makeup sideprofile perfectface trending,Zayne,POSITIVE,0.99782395362854
miss already zaynmalik stairwaytoheaven zayn,miss already zaynmalik stairwaytoheaven zayn,Zayne,NEGATIVE,0.8139232397079468
really work fyppppppppppppppppppppppp carroten summer tan tanning ask fyp fyp target florida summer2025 tanningproducts tanningtok,really work fyppppppppppppppppppppppp carroten summer tan tanning ask fyp fyp target florida summer2025 tanningproducts tanningtok,Zayne,POSITIVE,0.5712864995002747
attractive personality 1d onedirection zayn zaynmalik,attractive personality 1d onedirection zayn zaynmalik,Zayne,POSITIVE,0.9995959401130676
jusq po fyp fyp viral makeitviral hwang fyp foryou cheat issue xybca mushroom foryou trending fyppppppppppppppppppppppp,jusq po fyp fyp viral makeitviral hwang fyp foryou cheat issue xybca mushroom foryou trending fyppppppppppppppppppppppp,Zayne,NEGATIVE,0.9985796213150024
shut door cute zaynmalik zayn icarusfalls mindofmine onedirection,shut door cute zaynmalik zayn icarusfalls mindofmine onedirection,Zayne,NEGATIVE,0.785896897315979
handsome man world idc zayn zaynmalik zaynmalikedit zaynedit zaynmalikvids nightchanges onedirection,handsome man world idc zayn zaynmalik zaynmalikedit zaynedit zaynmalikvids nightchanges onedirection,Zayne,POSITIVE,0.9931920170783997
confused lmfao zaynmalik zayn zaynsttstour onedirection zquad,confused lmfao zaynmalik zayn zaynsttstour onedirection zquad,Zayne,NEGATIVE,0.9988933205604553
ill stop reusing pjfs abel acc soon promise onedirection zaynmalik edit zayn trending fyp,ill stop reusing pjfs abel acc soon promise onedirection zaynmalik edit zayn trending fyp,Zayne,NEGATIVE,0.9987934827804565
dream win champions league fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockmangaedits bluelockanimeedits animeedit bluelockanimeedit,dream win champions league fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockmangaedits bluelockanimeedits animeedit bluelockanimeedit,Zayne,POSITIVE,0.5876946449279785
smiles cute omdsssss zaynmalik zayn malik zsquad 1d 1direction fyp fypage blowthisup dontflop viral zmk010,smiles cute omdsssss zaynmalik zayn malik zsquad 1d 1direction fyp fypage blowthisup dontflop viral zmk010,Zayne,POSITIVE,0.9642000794410706
crash zayn liams friendship everything never got said brothers much love time zayn liam ziam onedirection,crash zayn liams friendship everything never got said brothers much love time zayn liam ziam onedirection,Zayne,POSITIVE,0.9944467544555664
handsome man ever zayn zaynmalik gifedit gif zaynedit lamentira fyp parati foryou edit 1d,handsome man ever zayn zaynmalik gifedit gif zaynedit lamentira fyp parati foryou edit 1d,Zayne,NEGATIVE,0.8866088390350342
zayn zaynmalik ia klingai zayn onedirection fyp,zayn zaynmalik ia klingai zayn onedirection fyp,Zayne,NEGATIVE,0.9316282272338867
yes super cute zaynmalik documentary zayn,yes super cute zaynmalik documentary zayn,Zayne,POSITIVE,0.9995695948600769
loving zayn missing zaynmalik zayn foryoupage fyp fyppppppppppppppppppppppp,loving zayn missing zaynmalik zayn foryoupage fyp fyppppppppppppppppppppppp,Zayne,NEGATIVE,0.9836469292640686
hairstyle zayn onedirection zaynmalik zaynedit zaynmalikedit xyzbca fyp foryoupage viral,hairstyle zayn onedirection zaynmalik zaynedit zaynmalikedit xyzbca fyp foryoupage viral,Zayne,NEGATIVE,0.9566237926483154
zayn behind scenes,zayn behind scenes,Zayne,POSITIVE,0.9986528158187866
zayn crying broke heart liampayne zaynmalik harrystyles niallhoran louistomlinson onedirection fyp foryou,zayn crying broke heart liampayne zaynmalik harrystyles niallhoran louistomlinson onedirection fyp foryou,Zayne,NEGATIVE,0.8303367495536804
zayn malik zaynmalik zayn vairal fyp,zayn malik zaynmalik zayn vairal fyp,Zayne,POSITIVE,0.9844058752059937
zaynmalik zaynmalikvids zaynmalikvideo zaynmalikvideos roomunderthestairs roomunderthestairsbyzayn ruts stairwaytothesky zaynmaliktour onedirection,zaynmalik zaynmalikvids zaynmalikvideo zaynmalikvideos roomunderthestairs roomunderthestairsbyzayn ruts stairwaytothesky zaynmaliktour onedirection,Zayne,NEGATIVE,0.9846730828285217
omggg fyp zaynmalik cute fyp covers letmeloveyou zayn young singing respect 1d,omggg fyp zaynmalik cute fyp covers letmeloveyou zayn young singing respect 1d,Zayne,POSITIVE,0.9501325488090515
like chromakopiatyler creator glasgow n1 tylerthecreator concert likehim,like chromakopiatyler creator glasgow n1 tylerthecreator concert likehim,Zayne,NEGATIVE,0.5777609348297119
mc letting go fr fyp foryoupage caleb rafayel zayne sylus xavier sylusloveanddeepspace funny otome gaming loveanddeepspacecharacters loveanddeepspace,mc letting go fr fyp foryoupage caleb rafayel zayne sylus xavier sylusloveanddeepspace funny otome gaming loveanddeepspacecharacters loveanddeepspace,Zayne,POSITIVE,0.994288444519043
never living cause said yo waved dude posted instagram twice holyairball airball zayn malik zaynmalik stairwaytothesky stts inzayn zquad,never living cause said yo waved dude posted instagram twice holyairball airball zayn malik zaynmalik stairwaytothesky stts inzayn zquad,Zayne,NEGATIVE,0.9936268329620361
grateful thank zayn zaynmalik roomunderthestairs zayn london banquet records,grateful thank zayn zaynmalik roomunderthestairs zayn london banquet records,Zayne,POSITIVE,0.9994407296180725
zayn zaynmalik,zayn zaynmalik,Zayne,POSITIVE,0.9909710884094238
warm hug heart zayn onedirection fypp,warm hug heart zayn onedirection fypp,Zayne,POSITIVE,0.9998242259025574
replying funke akindele glory god ese mami fypviral zaynestrong eyemusclesurgery nystagmusawareness nystagmussurgery albinismawareness albinobaby foryoupag,replying funke akindele glory god ese mami fypviral zaynestrong eyemusclesurgery nystagmusawareness nystagmussurgery albinismawareness albinobaby foryoupag,Zayne,NEGATIVE,0.9864185452461243
theres many could added couple zaynmalik zayn zaynmalikedit zaynmalikvids onedirection 1d directioner onedirectionvideos,theres many could added couple zaynmalik zayn zaynmalikedit zaynmalikvids onedirection 1d directioner onedirectionvideos,Zayne,NEGATIVE,0.7719887495040894
dusktilldawn zayn sia,dusktilldawn zayn sia,Zayne,NEGATIVE,0.7147645354270935
sami zayn vs karrion kross night champions wwe wrestling prowrestling wweraw smackdown wwenxt wrestlemania wrestlingtiktok wrestletok conman167,sami zayn vs karrion kross night champions wwe wrestling prowrestling wweraw smackdown wwenxt wrestlemania wrestlingtiktok wrestletok conman167,Zayne,NEGATIVE,0.9557831883430481
missing hug zaynmalik,missing hug zaynmalik,Zayne,NEGATIVE,0.9987484216690063
knows hes zaynmalik zayn sttstour fypage,knows hes zaynmalik zayn sttstour fypage,Zayne,POSITIVE,0.9292045831680298
reo copies everyone song canta la fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,reo copies everyone song canta la fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,Zayne,NEGATIVE,0.9957461953163147
birds majestic corey corey chikatakami lovelivecosplay cosplay rubykurosawa chikatakamicosplay rubykurosawacosplay,birds majestic corey corey chikatakami lovelivecosplay cosplay rubykurosawa chikatakamicosplay rubykurosawacosplay,Zayne,POSITIVE,0.9910173416137695
forever zayn miss everyday hard accept want arms zayn pls dont forget mommy wish life alone wasnt supposed bei feel incomplete like ive lost purpose world purpose noe goneim broken without pls come back son,forever zayn miss everyday hard accept want arms zayn pls dont forget mommy wish life alone wasnt supposed bei feel incomplete like ive lost purpose world purpose noe goneim broken without pls come back son,Zayne,NEGATIVE,0.9890375733375549
idgaf song mente fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,idgaf song mente fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,Zayne,NEGATIVE,0.9910314083099365
okg cant even pick favorite time love sm fyp foryoupage sylus zayne rafayel caleb xavier loveanddeepspacecharacters loveanddeepspace funny otome lads gaming,okg cant even pick favorite time love sm fyp foryoupage sylus zayne rafayel caleb xavier loveanddeepspacecharacters loveanddeepspace funny otome lads gaming,Zayne,POSITIVE,0.9496103525161743
zayn malik liam payne,zayn malik liam payne,Zayne,POSITIVE,0.9925221800804138
man ghore reach zayneditz zayyyn zayy zeeman zee zayniii foryou zayyy zain indus phd zayyyn zayneditz zayy,man ghore reach zayneditz zayyyn zayy zeeman zee zayniii foryou zayyy zain indus phd zayyyn zayneditz zayy,Zayne,NEGATIVE,0.8978641033172607
strand hair onedirection 1direction 1d zayn zaynmalik zaynmalikedit zaynjavaddmalik fyp foryou foryoupage,strand hair onedirection 1direction 1d zayn zaynmalik zaynmalikedit zaynjavaddmalik fyp foryou foryoupage,Zayne,NEGATIVE,0.9716731905937195
editing fetus 1d zaynnn dt danica onedirection 1d zaynmalik zaynmalikedit zayn fyp foryou videostar edit onedirectionedit fetuszayn spc elise mine,editing fetus 1d zaynnn dt danica onedirection 1d zaynmalik zaynmalikedit zayn fyp foryou videostar edit onedirectionedit fetuszayn spc elise mine,Zayne,NEGATIVE,0.9936770796775818
laughed question never proud zayn thankfull ono mg heeled something thank zayn metzaynmalik zaynmalik,laughed question never proud zayn thankfull ono mg heeled something thank zayn metzaynmalik zaynmalik,Zayne,POSITIVE,0.9652805924415588
excuse zaynmalik,excuse zaynmalik,Zayne,NEGATIVE,0.9985321760177612
zayn girlies zaynmalik zayn onedirection fy fyp,zayn girlies zaynmalik zayn onedirection fy fyp,Zayne,POSITIVE,0.8525972366333008
handsome singer justin zaynmalik zaynmalik onedirection 1d zayn trending,handsome singer justin zaynmalik zaynmalik onedirection 1d zayn trending,Zayne,POSITIVE,0.9978736639022827
zaynmalik zayn lovelikethis zquad,zaynmalik zayn lovelikethis zquad,Zayne,POSITIVE,0.9887930750846863
getting flight nyc youve good zayn zaynmalik onedirection zaynsttstour stairwaytotheskytour roomunderthestairs,getting flight nyc youve good zayn zaynmalik onedirection zaynsttstour stairwaytotheskytour roomunderthestairs,Zayne,POSITIVE,0.9931895732879639
anime shadow theeminenceinshadow anime edit,anime shadow theeminenceinshadow anime edit,Zayne,NEGATIVE,0.981156587600708
bachira goat song dia delicia fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,bachira goat song dia delicia fyp zaynen bluelock bluelockmanga bluelockanime bluelockmangaedit bluelockanimeedits bluelockmangaedits animeedit bluelockanimeedit,Zayne,NEGATIVE,0.9913110733032227
memorized amount times see lmfaogreenscreen fyp loveanddeepspace caleb sylus rafayel xavier zayne funny foryoupage lads gaming,memorized amount times see lmfaogreenscreen fyp loveanddeepspace caleb sylus rafayel xavier zayne funny foryoupage lads gaming,Zayne,POSITIVE,0.9862045049667358
im knees rn zayn zaynmalik zaynmalikedit vs vsp onedirection vvvvvvvvvvsdt kiki scp lionelfcs aamna lina,im knees rn zayn zaynmalik zaynmalikedit vs vsp onedirection vvvvvvvvvvsdt kiki scp lionelfcs aamna lina,Zayne,NEGATIVE,0.9775543808937073
everybody loves zayn zayn zaynmalik onedirection music zquad,everybody loves zayn zayn zaynmalik onedirection music zquad,Zayne,POSITIVE,0.9982613921165466
sia amazing voice sia zayn dusktilldawn fyp viral,sia amazing voice sia zayn dusktilldawn fyp viral,Zayne,POSITIVE,0.9989237189292908
seeing happy stage zaynmalik zayn onedirection fyp,seeing happy stage zaynmalik zayn onedirection fyp,Zayne,POSITIVE,0.999489426612854
potrei essere io zayn zaynmalik zaynmalikedit zaynedit zaynsongs zayntour roomunderthestairs zayndusktilldawn zaynpillowtalk pillowtalk zayngirl onedirection 1d harrystyles liampayne liam niallhoran louistomlinson larrystylinson larry onedirectionfan directioners zaynonedirection ilovezaynmalik whatiam alienated howitfeels storyofmylife zaynmalikvideo zayn,potrei essere io zayn zaynmalik zaynmalikedit zaynedit zaynsongs zayntour roomunderthestairs zayndusktilldawn zaynpillowtalk pillowtalk zayngirl onedirection 1d harrystyles liampayne liam niallhoran louistomlinson larrystylinson larry onedirectionfan directioners zaynonedirection ilovezaynmalik whatiam alienated howitfeels storyofmylife zaynmalikvideo zayn,Zayne,NEGATIVE,0.9958378076553345
zaynmalik ii fav dancer zayn cc fyp edit onedirection zaynedit zaynmalikedit,zaynmalik ii fav dancer zayn cc fyp edit onedirection zaynedit zaynmalikedit,Zayne,NEGATIVE,0.7116156220436096
trending zayn prime lookszaynmalik fyp tranding 4kquality onedirection,trending zayn prime lookszaynmalik fyp tranding 4kquality onedirection,Zayne,NEGATIVE,0.7024706602096558
sean paul end night hes like us zayn zayn zaynmalik minions,sean paul end night hes like us zayn zayn zaynmalik minions,Zayne,POSITIVE,0.990359902381897
like interrupted fyp fy zaynmalik singer edit,like interrupted fyp fy zaynmalik singer edit,Zayne,NEGATIVE,0.9581271409988403
baby zayn zayn zaynmalik fy foryou,baby zayn zayn zaynmalik fy foryou,Zayne,POSITIVE,0.9954719543457031
like thanks tpwk fangirl harrystyles 1d 1direction onedirection zaynmalik dragmedown,like thanks tpwk fangirl harrystyles 1d 1direction onedirection zaynmalik dragmedown,Zayne,POSITIVE,0.9755858182907104
man dreams zaynmalikzaynonedirectionzaynmalikeditforyoufypviralzaynedit1dedit,man dreams zaynmalikzaynonedirectionzaynmalikeditforyoufypviralzaynedit1dedit,Zayne,NEGATIVE,0.9718056321144104
song zispugalsa matoro polaris gogeta dragonball dragonballedit anime edit,song zispugalsa matoro polaris gogeta dragonball dragonballedit anime edit,Zayne,NEGATIVE,0.9835352897644043
late zayn became visibly ill entire time period september february harry physically could sing word weigh little things knew sensitive area zayn think seeing zayn way gotten really bothered see harry move mic away face move head away mic sometimes whenever word weigh came avoiding heavily four album release day zayn ill attend harry sang zayns parts little things dropped weigh soundcheck live performance months years harry always sang weigh zayn got better picked time period drop harry noticed early september something right think zayn closed issues didnt want open ways harry tried show cared along getting water every show harry admitted interview way dont talk stuff people dont always talk stuff maybe thats deal stuff relation zayns ed evident knew trying show solidarity zayn best could harrystyles zaynmalik zayn onedirection 1d zarry zarrystylik harries zquad directioner,late zayn became visibly ill entire time period september february harry physically could sing word weigh little things knew sensitive area zayn think seeing zayn way gotten really bothered see harry move mic away face move head away mic sometimes whenever word weigh came avoiding heavily four album release day zayn ill attend harry sang zayns parts little things dropped weigh soundcheck live performance months years harry always sang weigh zayn got better picked time period drop harry noticed early september something right think zayn closed issues didnt want open ways harry tried show cared along getting water every show harry admitted interview way dont talk stuff people dont always talk stuff maybe thats deal stuff relation zayns ed evident knew trying show solidarity zayn best could harrystyles zaynmalik zayn onedirection 1d zarry zarrystylik harries zquad directioner,Zayne,NEGATIVE,0.9942471981048584
petition infold make sub zayne cards like rn loveanddeepspace zayne loveanddeepspacezayne loveanddeepspaceedit aftereffects edit fyp,petition infold make sub zayne cards like rn loveanddeepspace zayne loveanddeepspacezayne loveanddeepspaceedit aftereffects edit fyp,Zayne,NEGATIVE,0.9958590865135193
zayne sweet tooth believe card earlier stage relationship soo cute loveanddeepspace loveanddeepspacezayne zayneloveanddeepspace zayne,zayne sweet tooth believe card earlier stage relationship soo cute loveanddeepspace loveanddeepspacezayne zayneloveanddeepspace zayne,Zayne,POSITIVE,0.5367112159729004
perfect human ayanokouji classroomoftheelite cote anime edit,perfect human ayanokouji classroomoftheelite cote anime edit,Zayne,POSITIVE,0.9620775580406189
zayn yall thought gonna let happen zaynmalik zaynmalikedit 1d onedirection fyp fl3urix vaiskeiituts,zayn yall thought gonna let happen zaynmalik zaynmalikedit 1d onedirection fyp fl3urix vaiskeiituts,Zayne,NEGATIVE,0.9915859699249268
fyp foryoupage fyp foryoupage olala,fyp foryoupage fyp foryoupage olala,Zayne,NEGATIVE,0.9809300899505615
zaynmalik zaynmalikvids zaynmalikvideo zaynmalikvideos stairwaytothesky zaynmaliktour roomunderthestairs roomunderthestairsbyzayn ruts,zaynmalik zaynmalikvids zaynmalikvideo zaynmalikvideos stairwaytothesky zaynmaliktour roomunderthestairs roomunderthestairsbyzayn ruts,Zayne,NEGATIVE,0.9931786060333252
dont want assume anything hope okay zaynzaynmalik,dont want assume anything hope okay zaynzaynmalik,Zayne,NEGATIVE,0.9877267479896545
live laugh love japan zayn zaynmalik targetaudience fyp,live laugh love japan zayn zaynmalik targetaudience fyp,Zayne,POSITIVE,0.9990536570549011
life zayn malik zaynmalik singer life history,life zayn malik zaynmalik singer life history,Zayne,POSITIVE,0.9978346228599548
zayn behind scenes lord voldemort halloween look zaynmalik zayn harrypotter lordvoldemort halloween zquad,zayn behind scenes lord voldemort halloween look zaynmalik zayn harrypotter lordvoldemort halloween zquad,Zayne,NEGATIVE,0.5928699970245361
que homem zaynmalik zayn fy zaddy foryou fyp,que homem zaynmalik zayn fy zaddy foryou fyp,Zayne,POSITIVE,0.9106476306915283
zayn meeting fan wearing lol ur zayn malik tshirt zaynmalik zayn roomunderthestairs zquad,zayn meeting fan wearing lol ur zayn malik tshirt zaynmalik zayn roomunderthestairs zquad,Zayne,NEGATIVE,0.8469046354293823
zayn malik boss zaynmalik zayn bdtiktokofficial viralvideo saportme saport,zayn malik boss zaynmalik zayn bdtiktokofficial viralvideo saportme saport,Zayne,NEGATIVE,0.9733384847640991
fyp forurpage onedirection zaynmalik zayn,fyp forurpage onedirection zaynmalik zayn,Zayne,NEGATIVE,0.9698135852813721
men zaynmalik zayn zaynsttstour roomunderthestairs zayntour fyp,men zaynmalik zayn zaynsttstour roomunderthestairs zayntour fyp,Zayne,NEGATIVE,0.9205945134162903
zaynmalik fyp,zaynmalik fyp,Zayne,POSITIVE,0.9275280237197876
onedirection zaynmalik,onedirection zaynmalik,Zayne,POSITIVE,0.9757222533226013
already miss zaynmalik zayn inzayn zayn thanks banquet records,already miss zaynmalik zayn inzayn zayn thanks banquet records,Zayne,POSITIVE,0.9952430129051208
time hunt garou onepunchman anime edit,time hunt garou onepunchman anime edit,Zayne,NEGATIVE,0.9977201819419861
stitch zeynep,stitch zeynep,Zayne,POSITIVE,0.8278969526290894
fear think often zayne loveanddeepspace lads,fear think often zayne loveanddeepspace lads,Zayne,NEGATIVE,0.9063150882720947
zayne guilty take us pls zayneloveanddeepspace otomegame otome loveanddeepspace,zayne guilty take us pls zayneloveanddeepspace otomegame otome loveanddeepspace,Zayne,NEGATIVE,0.9808459877967834
khai cute zaynmalik zayn roomunderthestairs zquad,khai cute zaynmalik zayn roomunderthestairs zquad,Zayne,POSITIVE,0.545534074306488
zaynes eyes expressive anyone says man cold emotionless mischaracterize dont understand man hes anything lad lads lnd loveanddeepspace loveanddeepspacecharacters loveanddeepspacezayne zayneloveanddeepspace zayne zaynedit,zaynes eyes expressive anyone says man cold emotionless mischaracterize dont understand man hes anything lad lads lnd loveanddeepspace loveanddeepspacecharacters loveanddeepspacezayne zayneloveanddeepspace zayne zaynedit,Zayne,POSITIVE,0.9737383723258972
atp hes purpose always turns back loveanddeepspacecharacters zayne zayne loveandeepspacezayne loveanddeepspacecharacters otomegame loveanddeepspacegame loveanddeepspacesylus loveanddeepspacexavier loveanddeepspacecaleb calebloveanddeepspace loveandeepspacezayne sylus caleb loveanddeepspacerafayel sylusloveanddeepspace xavier rafayel,atp hes purpose always turns back loveanddeepspacecharacters zayne zayne loveandeepspacezayne loveanddeepspacecharacters otomegame loveanddeepspacegame loveanddeepspacesylus loveanddeepspacexavier loveanddeepspacecaleb calebloveanddeepspace loveandeepspacezayne sylus caleb loveanddeepspacerafayel sylusloveanddeepspace xavier rafayel,Zayne,NEGATIVE,0.8495310544967651
fuck yeaaahhhhh zayn inzayn zayn malik zaynmalik zquad concierto cdmx mexico,fuck yeaaahhhhh zayn inzayn zayn malik zaynmalik zquad concierto cdmx mexico,Zayne,NEGATIVE,0.9955340623855591
main story zayme caleb loveanddeepspace kkilw otomegame sylus fyp tiktok xavier rafayel zayne,main story zayme caleb loveanddeepspace kkilw otomegame sylus fyp tiktok xavier rafayel zayne,Zayne,NEGATIVE,0.6408758759498596
happy new year guys loveanddeepspace zayneloveanddeepspace zayne lishenloveanddeepspace lishen otomegame zayneedit fyp,happy new year guys loveanddeepspace zayneloveanddeepspace zayne lishenloveanddeepspace lishen otomegame zayneedit fyp,Zayne,POSITIVE,0.9940594434738159
im healer zayne zaynedit loveanddeepspace loveanddeepspaceedit dawnbreaker dawnbreakerzayne,im healer zayne zaynedit loveanddeepspace loveanddeepspaceedit dawnbreaker dawnbreakerzayne,Zayne,POSITIVE,0.6698066592216492
ooc,ooc,Zayne,POSITIVE,0.983847439289093
asked edit song go scp jeannseditz zaylusep loveanddeepspace zayneloveanddeepspaceedit zayneloveanddeepspace zayneedit zayne lishen otome game zvynes aftereffects ae,asked edit song go scp jeannseditz zaylusep loveanddeepspace zayneloveanddeepspaceedit zayneloveanddeepspace zayneedit zayne lishen otome game zvynes aftereffects ae,Zayne,NEGATIVE,0.9857754707336426
zayne loveanddeepspace zayne fyp foryou cosplay cosplayer foryoupage loveanddeepspaceedit loveanddeepspacecharacters fyppppppppppppppppppppppp,zayne loveanddeepspace zayne fyp foryou cosplay cosplayer foryoupage loveanddeepspaceedit loveanddeepspacecharacters fyppppppppppppppppppppppp,Zayne,NEGATIVE,0.9644766449928284
zayne loveanddeepspaceedit loveanddeepspace fyp zaynedit zayne,zayne loveanddeepspaceedit loveanddeepspace fyp zaynedit zayne,Zayne,POSITIVE,0.6726580262184143
wish see zayne smile often zayne zaynedit zayneloveanddeepspace foryou edits misterloverlover otomegame,wish see zayne smile often zayne zaynedit zayneloveanddeepspace foryou edits misterloverlover otomegame,Zayne,NEGATIVE,0.7183806300163269
thank god safe zayne drzayne lnds lndsea loveanddeepspace,thank god safe zayne drzayne lnds lndsea loveanddeepspace,Zayne,NEGATIVE,0.6792050004005432
zayne since post zayne edit zayne zayneloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters lishen fyppppppppppppppppppppppp foryou edits fyp,zayne since post zayne edit zayne zayneloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters lishen fyppppppppppppppppppppppp foryou edits fyp,Zayne,NEGATIVE,0.9622692465782166
anime expo loveanddeepspace cosplayer fyp fyp sylus zayne,anime expo loveanddeepspace cosplayer fyp fyp sylus zayne,Zayne,NEGATIVE,0.939720869064331
loveanddeepspace zayne loveanddeepspaceedit handsomeboy fyp cosplay,loveanddeepspace zayne loveanddeepspaceedit handsomeboy fyp cosplay,Zayne,POSITIVE,0.9692729711532593
zayneloveanddeepspace loveanddeepspacezayne loveanddeepspace,zayneloveanddeepspace loveanddeepspacezayne loveanddeepspace,Zayne,POSITIVE,0.6192010045051575
zayne touchloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters zayne cosplayer cosplay fyp fypage foryou handsome,zayne touchloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters zayne cosplayer cosplay fyp fypage foryou handsome,Zayne,POSITIVE,0.987076461315155
zayne cosplayer laochen loveanddeepspace,zayne cosplayer laochen loveanddeepspace,Zayne,NEGATIVE,0.9208366274833679
li shens many outfits zayneloveanddeepspace loveanddeepspacezayne loveanddeepspace,li shens many outfits zayneloveanddeepspace loveanddeepspacezayne loveanddeepspace,Zayne,POSITIVE,0.9777616262435913
zayne loveanddeepspace fyp zayne,zayne loveanddeepspace fyp zayne,Zayne,POSITIVE,0.892337441444397
zaynecosplay zayne fyp zaynedit loveanddeepspace hanfu,zaynecosplay zayne fyp zaynedit loveanddeepspace hanfu,Zayne,NEGATIVE,0.9390321373939514
zayne loveanddeepspace zayne zaynedit fyp,zayne loveanddeepspace zayne zaynedit fyp,Zayne,POSITIVE,0.5573906898498535
drzayne loveanddeepspace zayne zaynedit fyp,drzayne loveanddeepspace zayne zaynedit fyp,Zayne,NEGATIVE,0.7901479601860046
zayne cosplayer laochen loveanddeepspace,zayne cosplayer laochen loveanddeepspace,Zayne,NEGATIVE,0.9208366274833679
loveanddeepspacezayne loveanddeepspaceedit loveanddeepspace zayne zayneedit handsome china,loveanddeepspacezayne loveanddeepspaceedit loveanddeepspace zayne zayneedit handsome china,Zayne,POSITIVE,0.996626615524292
lucu bgt ada bebeknya roblox gunungslamet mountslamet robloxfyp capcut,lucu bgt ada bebeknya roblox gunungslamet mountslamet robloxfyp capcut,Zayne,NEGATIVE,0.9915550351142883
