original_text,text,character,sentiment,confidence
cuz im lil obsessed lol lads loveanddeepspaceedit loveanddeepspacecharacters loveanddeepspacerafayel loveanddeapspace ladsrafayel rafayel mermaid merman ocean fyp iphone,cuz im lil obsessed lol lads loveanddeepspaceedit loveanddeepspacecharacters loveanddeepspacerafayel loveanddeapspace ladsrafayel rafayel mermaid merman ocean fyp iphone,Rafayel,POSITIVE,0.882708728313446
rafayel girlies winning update loveanddeepspace loveanddeepspacerafayel loveanddeepspaceedit rafayelloveanddeepspace rafayeledit,rafayel girlies winning update loveanddeepspace loveanddeepspacerafayel loveanddeepspaceedit rafayelloveanddeepspace rafayeledit,Rafayel,POSITIVE,0.9749216437339783
rafayel hearing laugh little chuckle melts heart oh deserve love loveanddeepspace loveanddeepspaceedit rafayel rafayelloveanddeepspace fyp,rafayel hearing laugh little chuckle melts heart oh deserve love loveanddeepspace loveanddeepspaceedit rafayel rafayelloveanddeepspace fyp,Rafayel,POSITIVE,0.9978896975517273
rafayel loved artist loveanddeepspace rafayelloveanddeepspace lndsea fyp foryou foryoupage,rafayel loved artist loveanddeepspace rafayelloveanddeepspace lndsea fyp foryou foryoupage,Rafayel,POSITIVE,0.9953644275665283
man loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit fyp foryou bluemingsoc,man loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit fyp foryou bluemingsoc,Rafayel,NEGATIVE,0.9663987755775452
love much rafayel rafayelloveanddeepspace loveanddeepspace infoldgames paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii qiyu fyp,love much rafayel rafayelloveanddeepspace loveanddeepspace infoldgames paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii qiyu fyp,Rafayel,POSITIVE,0.9851226210594177
sylus forgive god calling loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit rafayeledit fyp kayxte,sylus forgive god calling loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit rafayeledit fyp kayxte,Rafayel,NEGATIVE,0.6564199924468994
rafayel bro says idea youve awakened bro awakened myth trailer already im step ahead rafayel ib moni spc mine rafayelladsrafayeleditrafayelloveanddeepspaceloveanddeepspaceladsotomegamefypviral,rafayel bro says idea youve awakened bro awakened myth trailer already im step ahead rafayel ib moni spc mine rafayelladsrafayeleditrafayelloveanddeepspaceloveanddeepspaceladsotomegamefypviral,Rafayel,NEGATIVE,0.9462498426437378
watch change editing style anw anyone know happened ring mc gave raf rafayel loveanddeepspace loveanddeepspaceedit rafayelloveanddeepspace rafayeledit otomegame otome foryoupage foryou fyp fyp multo,watch change editing style anw anyone know happened ring mc gave raf rafayel loveanddeepspace loveanddeepspaceedit rafayelloveanddeepspace rafayeledit otomegame otome foryoupage foryou fyp fyp multo,Rafayel,NEGATIVE,0.9570609927177429
rafayel rafayelloveanddeepspace loveanddeepspace fyp fyp fypviral otome game,rafayel rafayelloveanddeepspace loveanddeepspace fyp fyp fypviral otome game,Rafayel,NEGATIVE,0.8593878149986267
want rafayel rafayelloveanddeepspace loveanddeepspace loveanddeepspaceedit foryou,want rafayel rafayelloveanddeepspace loveanddeepspace loveanddeepspaceedit foryou,Rafayel,POSITIVE,0.9136538505554199
shes longer beloved bride also beloved wife rafayel rafayelloveanddeepspace loveanddeepspace,shes longer beloved bride also beloved wife rafayel rafayelloveanddeepspace loveanddeepspace,Rafayel,POSITIVE,0.839235246181488
ethereal little fishy thank pia help clips loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit edit,ethereal little fishy thank pia help clips loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit edit,Rafayel,POSITIVE,0.9947431087493896
rafayel myths disneycoded im thanks lexi awesome edit inspiration loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayelloveanddeepspaceedit rafayel rafayeledit fyp fypage foryoupage speechlessnaomiscott rafayelspeechlessedit,rafayel myths disneycoded im thanks lexi awesome edit inspiration loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayelloveanddeepspaceedit rafayel rafayeledit fyp fypage foryoupage speechlessnaomiscott rafayelspeechlessedit,Rafayel,POSITIVE,0.8383890986442566
way cries loveanddeepspace rafayel,way cries loveanddeepspace rafayel,Rafayel,POSITIVE,0.9916489124298096
whyd suddenly hand dies loveanddeepspace rafayel rafayelloveanddeepspace otome fyp,whyd suddenly hand dies loveanddeepspace rafayel rafayelloveanddeepspace otome fyp,Rafayel,NEGATIVE,0.9725755453109741
jealous fishie loveanddeepspace rafayel lndsrafayel fyp fanart art artist lndfanart loveanddeepspacerafayel,jealous fishie loveanddeepspace rafayel lndsrafayel fyp fanart art artist lndfanart loveanddeepspacerafayel,Rafayel,POSITIVE,0.5673708915710449
fyp loveanddeepspace lads gaming rafayel rafayelloveanddeepspace,fyp loveanddeepspace lads gaming rafayel rafayelloveanddeepspace,Rafayel,NEGATIVE,0.8037964701652527
rafayel lemurian sea god incredible every day fall lovely fishie rafayelloveanddeepspace loveanddeepspacerafayel loveanddeepspace rafayel lnds,rafayel lemurian sea god incredible every day fall lovely fishie rafayelloveanddeepspace loveanddeepspacerafayel loveanddeepspace rafayel lnds,Rafayel,POSITIVE,0.996839165687561
rafayel come back months officially wife loveanddeepspace rafayelloveanddeepspace rafayeledit edit foryou,rafayel come back months officially wife loveanddeepspace rafayelloveanddeepspace rafayeledit edit foryou,Rafayel,POSITIVE,0.7048206925392151
replying paperi prints ask shall deliver yapper met another yapper loveanddeepspace loveanddeepspacerafayel rafayel otome fyp,replying paperi prints ask shall deliver yapper met another yapper loveanddeepspace loveanddeepspacerafayel rafayel otome fyp,Rafayel,NEGATIVE,0.9575453996658325
rafayel finally get rafayel singing myth loveanddeepspace lndsea,rafayel finally get rafayel singing myth loveanddeepspace lndsea,Rafayel,POSITIVE,0.9973263740539551
honest reaction getting rafs new cards loveanddeepspace loveanddeepspacerafayel loveanddeepspacemc godofthetidesrafayel mccosplay lads gamecosplay rafayel foryou,honest reaction getting rafs new cards loveanddeepspace loveanddeepspacerafayel loveanddeepspacemc godofthetidesrafayel mccosplay lads gamecosplay rafayel foryou,Rafayel,POSITIVE,0.9949424862861633
hes happy shayla loveanddeepspacerafayel loveanddeepspace rafayel rafayelloveanddeepspace,hes happy shayla loveanddeepspacerafayel loveanddeepspace rafayel rafayelloveanddeepspace,Rafayel,POSITIVE,0.99729984998703
let win rafayel caleb kkilw loveanddeepspace,let win rafayel caleb kkilw loveanddeepspace,Rafayel,POSITIVE,0.8015955686569214
hey waves infold didnt give bday rerun card gives edit rafayelrafayeleditrafayelloveanddeepspaceloveanddeepspaceloveanddeepspaceeditfyporyoupage,hey waves infold didnt give bday rerun card gives edit rafayelrafayeleditrafayelloveanddeepspaceloveanddeepspaceloveanddeepspaceeditfyporyoupage,Rafayel,NEGATIVE,0.9950574636459351
donghuasimp means hes accurate rafayel loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters rafayel otomegame otomegames otome visualnovel datingsim donghua gameedit edit animation goforthehandful fyp viral,donghuasimp means hes accurate rafayel loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters rafayel otomegame otomegames otome visualnovel datingsim donghua gameedit edit animation goforthehandful fyp viral,Rafayel,POSITIVE,0.6520258784294128
